id Turn;time;speaker;simultaneous;text;event
752;3040.896;spk2;spk2 spk1;franchement euh on a envie de partir mais on se dit oh ça se fait pas trop euh;-
752;3040.896;spk1;spk2 spk1;moins bien;-
752;3040.896;spk1;spk2 spk1;-;rire
752;3044.771;spk2;spk2 spk1;bah voilà;-
752;3044.771;spk2;spk2 spk1;-;pi
752;3044.771;spk1;spk2 spk1;on est que cinq dans la salle;-
752;3044.771;spk1;spk2 spk1;-;rire
752;3047.781;spk2;spk2 spk1;les caves un jour on s'est dit ouh là;-
752;3047.781;spk1;spk2 spk1;-;rire
752;3049.517;spk2;spk2 spk1;on est où là mais c'est pas grave mais alors on s- c'était un super truc là c- on avait bien rigolé;-
752;3049.517;spk1;spk2 spk1;-;rire
753;3054.161;spk2;-;et euh voilà quoi;-
754;3056.266;spk1;-;ouais hm hm hm;-
754;3057.387;spk1;-;bah c'est vrai que c'est l'avantage d'Orléans quoi;-
755;3059.323;spk2;-;ouais;-
756;3060.541;spk1;-;d'être euh pas trop loin de euh de la ville;-
756;3064.279;spk1;-;de Paris;-
757;3065.089;spk2;-;ouais;-
759;3066.733;spk1;-;et la télé vous euh;-
760;3069.574;spk1;spk1 spk2;vous la regardez euh ouais;-
760;3069.574;spk2;spk1 spk2;bah moi euh non je suis pas très euh;-
761;3072.17;spk1;-;pas très télé;-
762;3072.758;spk2;-;non pas très télé;-
762;3074.387;spk2;-;euh je suis plutôt euh télé euh bah alors le soir déjà la journée je la regarde pas;-
762;3079.512;spk2;-;ou euh;-
762;3080.743;spk2;-;ça va être les infos le midi;-
763;3081.986;spk2;spk2 spk1;par exemple;-
763;3081.986;spk1;spk2 spk1;d'accord ouais;-
764; 3083.152;spk2;-;et euh;-
764;3084.107;spk2;-;le soir moi je suis plutôt euh j'aime bien regarder Le Grand Journal Canal Plus;-
765;3087.291;spk2;spk2 spk1;j'aime bien regarder ça dans le salon;-
765;3087.291;spk1;spk2 spk1;ouais;-
766;3089.801;spk2;-;euh parce que mais;-
766;3091.513;spk2;-;c'est tout nouveau hein parce que depuis que je suis ici en fait avant;-
766;3095.124;spk2;-;euh;-
766;3095.953;spk2;-;bah toute la période où j'ai eu mes enfants on n'a jamais mangé devant la télé alors ça;-
767;3099.961;spk2;spk2 spk1;j'y tenais c'était vraiment;-
767;3099.961;spk1;spk2 spk1;hm hm hm;-
768;3101.889;spk2;-;c'était le seul moment où on était ensemble tous les trois;-
768;3104.899;spk2;-;et le seul moment euh seul moy- moyen qu'on avait de;-
768;3108.774;spk2;-;déverser un petit peu euh ce qu'on avait alors des fois non des fois c'était plutôt déconnant et euh;-
768;3113.731;spk2;-;mais euh non la télé euh vraiment et puis ça alors là ils ont;-
768;3113.731;-;spk2;-;bb
768;3117.726;spk2;-;ça leur a jamais posé de problème;-
768;3120.231;spk2;-;mais euh;-
768;3121.149;spk2;-;depuis que je suis ici les choses ont un peu changé;-
768;3123.221;spk2;-;c'est que bah maintenant bah nous on est deux;-
768;3125.697;spk2;-;on mange plutôt là;-
769;3126.46;spk2;spk2 spk1;à regarder Le Grand Journal;-
769;3126.46;spk1;spk2 spk1;ouais hm hm hm hm hm;-
770;3128.63;-;spk2;-;bb
770;3129.26;spk2;-;par contre euh;-
770;3129.26;-;spk2;-;pf
770;3131.548;spk2;-;avec mes cours je bosse euh souvent en soirée;-
771;3133.842;spk1;-;d'accord ouais;-
772;3134.827;spk1;spk1 spk2;oui donc euh plus de soirées télé;-
772;3134.827;spk2;spk1 spk2;donc euh pour l'instant c'est un peu faussé;-
773;3136.971;spk2;-;et puis moi tout ce qui est;-
774;3138.298;spk2;spk2 spk1;c'est beaucoup de ouais feuilletons américains des;-
774;3138.298;spk1;spk2 spk1;variété tout ça ouais ouais hm;-
775;3142.24;spk2;-;tout ce qui est comment dire;-
775;3144.5;spk2;-;les NCIS et les je sais quoi là euh;-
776;3147.683;spk2;spk2 spk1;trucs policiers là alors là;-
776;3147.683;spk1;spk2 spk1;d'accord;-
776;3149.467;spk2;spk2 spk1;ah non franchement euh;-
776;3149.467;spk1;spk2 spk1;-;rire
776;3151.491;spk2;spk2 spk1;c'est vraiment pas mon truc ouais bah avec ma compagne;-
776;3151.491;spk1;spk2 spk1;ouais faut faire du tri quoi hm;-
776;3154.717;spk2;spk2 spk1;c'est pas évident parce que elle;-
776;3154.717;spk2;spk2 spk1;-;pi
776;3154.717;spk1;spk2 spk1;hm ah;-
776;3154.717;spk1;spk2 spk1;-;rire
776;3154.717;spk1;spk2 spk1;-;rire
776;3160.034;spk2;spk2 spk1;voilà donc c'est c'est elle qui a;-
776;3160.034;spk1;spk2 spk1;-;rire
777;3162.01;spk2;-;on n'a pas du tout euh bah elle elle avait plutôt une vie euh bah quand on est sans enfants euh;-
777;3166.731;spk2;-;un peu plus comment dire euh m- moins boosté par la vie familiale;-
778;3171.423;spk1;-;ouais hm hm;-
779;3172.51;spk2;-;et puis bah voilà tout donner aux enfants le soir pour les devoirs pour ceci pour cela;-
779;3177.4;spk2;-;donc on a un peu sa vie;-
780;3178.468;spk2;spk2 spk1;autrement quand on est seul donc euh là c'est pas;-
780;3178.468;spk1;spk2 spk1;hm hm hm hm ouais ouais ouais ouais ouais ouais;-
780;3182.117;spk2;spk2 spk1;donc voilà non moi la télé mais;-
780;3182.117;spk1;spk2 spk1;d'accord;-
780;3182.117;spk1;spk2 spk1;-;tx
781;3184.728;spk2;-;si si je la regarde;-
781;3185.636;spk2;-;ça va être plutôt des reportages euh y a pas longtemps y avait sur euh;-
781;3190.035;spk2;-;les enfants qui ont été violentés euh;-
782;3192.732;spk2;spk2 spk1;moi je sors jamais hein donc euh ah non c'est vrai c'est;-
782;3192.732;spk1;spk2 spk1;ouais;-
782;3192.732;spk1;spk2 spk1;-;rire
783;3196.03;spk2;-;parce que je me dis euh les témoignages c'est important pour moi c'est important de de sen- de de voir un peu;-
783;3201.948;spk2;-;ce que les gens ont vécu comment ils s'en sont sortis toujours euh sur quoi ils se sont appuyés euh;-
783;3206.861;spk2;-;pour moi puis sa reflète un peu;-
783;3209.251;spk2;-;comment la vie d'aujourd'hui;-
784;3210.939;spk2;spk2 spk1;de plein de gens euh;-
784;3210.939;spk1;spk2 spk1;oui oui oui;-
785;3212.194;spk2;-;être sensibilisé un peu par tout ce qui nous entoure aussi et;-
785;3215.564;spk2;-;j'ai sensibilisé aussi mes enfants très jeunes à ça aux violences qui pouvaient leur;-
785;3220.04;spk2;-;qu'ils pouvaient subir à un moment donné par des rencontres euh que ce soit familiales ou euh;-
785;3224.901;spk2;-;je trouve que c'est important quoi que les qu'on parle de;-
786;3227.358;spk2;spk2 spk1;tout ça quoi que;-
786;3227.358;spk1;spk2 spk1;hm hm hm hm hm;-
787;3228.565;spk2;-;ce soit pas tabou et euh;-
787;3230.127;spk2;-;qu'un jour euh j- ce que j'aurais jamais supporté c'est d'apprendre qu'un jour euh;-
787;3234.29;spk2;-;mon enfant a vécu quelque chose;-
788;3235.318;spk2;spk2 spk1;et que je l'ai pas su;-
788;3235.318;spk1;spk2 spk1;hm hm hm;-
789;3236.277;spk2;-;parce que j'étais pas là pour l'aider;-
790;3238.203;spk2;spk2 spk1;et euh;-
790;3238.203;spk1;spk2 spk1;hm hm hm;-
790;3238.915;spk2;spk2 spk1;ah ça ça aurait été insupportable pour moi hein;-
790;3238.915;spk1;spk2 spk1;hm hm hm hm hm hm;-
790;3241.179;spk2;spk2 spk1;et ils ils l'ont su très tôt hein que c'était important de bon;-
790;3241.179;spk1;spk2 spk1;hm ouais ouais ouais ouais ouais ouais ouais;-
790;3245.049;spk2;spk2 spk1;donc bah tous ces reportages;-
790;3245.049;spk1;spk2 spk1;de partager ces choses;-
791;3247.26;spk2;-;alors Marine ça la gonfle royalement elle me dit mais arrête moi tes trucs là;-
792;3250.439;spk2;spk2 spk1;ce sont y pas de mal mais bon;-
792;3250.439;spk2;spk2 spk1;-;sonnerie téléphone
792;3250.439;spk1;spk2 spk1;dé- déjà tu y es toute la journée euh;-
792;3250.439;spk1;spk2 spk1;-;rire
792;3255.372;spk2;spk2 spk1;c'est le portable;-
792;3255.372;spk2;spk2 spk1;-;sonnerie téléphone
792;3255.372;spk1;spk2 spk1;ah;-
793;3256.891;spk1;-;ben allez-y hein;-
793;3256.891;-;spk1;-;sonnerie téléphone
794;3258.502;spk2;spk2 spk1;ouh là là;-
794;3258.502;spk2;spk2 spk1;-;sonnerie téléphone
794;3258.502;spk1;spk2 spk1;bah vous vous l'enlevez;-
795;3260.141;-;spk1;-;rire
795;3260.141;-;spk1;-;b
795;3263.127;spk1;-;bientôt terminé;-
796;3266.944;spk1;-;euh hm;-
796;3268.848;spk1;-;et hm;-
797;3270.68;spk1;-;et au niveau toujours de la ville d'Orléans qu'est-ce que ou ouais de d'Orléans;-
797;3274.363;spk1;-;qu'est-ce que qu'est-ce que il vous plaît ou qu'est-ce qui vous déplaît dans la ville ?;-
797;3278.094;spk1;-;au niveau par exemple que ce soit les aménagements euh le tram les;-
797;3282.046;spk1;-;les bords de Loire ou que ce soit les;-
797;3284.455;spk1;-;les manifestations de type euh les fêtes de Loire les fêtes de Jeanne d'Arc;-
798;3288.546;spk2;-;bah ce qu'il me plaît c'est que euh je trouve que la ville depuis quelques années a;-
799;3292.012;spk2;spk2 spk1;un autre aspect quand même elle est;-
799;3292.012;spk1;spk2 spk1;a bien changé oui;-
800;3293.49;spk2;-;beaucoup plus accueillante;-
800;3295.142;spk2;-;euh;-
801;3295.795;spk1;-;moi je l'ai pas connue sous son aspect euh;-
802;3297.479;spk1;spk1 spk2;non-accueillant;-
802;3297.479;spk2;spk1 spk2;ah ouais;-
803;3299.046;-;spk1;-;rire
804;3299.358;spk2;-;moi je dis accueillant hein peut-être que d'autres gens la trouve pas accueillant comme ville mais je trouve que;-
805;3303.714;spk2;spk2 spk1;bah c'est ce que je pense c'est ouais c'est c'est propre;-
805;3303.714;spk1;spk2 spk1;bah si aménagée quand même et ouais hm;-
806;3307.18;spk2;-;c'est euh;-
806;3308.651;spk2;-;c'est fait avec goût;-
807;3309.521;spk2;spk2 spk1;je trouve;-
807;3309.521;spk1;spk2 spk1;ouais;-
808;3310.29;spk2;-;voilà donc euh;-
808;3312.338;spk2;-;au niveau de l'aménagement on peut en dire que du bien maintenant euh euh;-
808;3316.886;spk2;-;ça c'est au niveau personnel mais euh si je me mets sur un versant professionnel;-
809;3321.146;spk1;-;oui;-
810;3321.68;spk1;spk1 spk2;moi qui accompagne les personnes euh en fauteuil roulant par exemple bah c'est euh;-
810;3321.68;spk2;spk1 spk2;oui hm hm;-
810;3325.988;spk1;spk1 spk2;c'est pas pensé pour ces gens-là;-
810;3325.988;spk2;spk1 spk2;y a peu d'amé- ah ouais;-
811;3328.012;spk2;-;c'est-à-dire que les routes pavées c'est bien joli c'est super beau;-
811;3331.436;spk2;-;ça rappelle euh;-
812;3332.409;spk1;-;oui;-
813;3332.811;spk2;-;sauf que quand on est en fauteuil roulant et qu'on doit pousser son fauteuil roulant sur des pavés;-
814;3336.974;spk2;spk2 spk1;c'est une galère pas possible;-
814;3336.974;spk1;spk2 spk1;hm hm hm hm hm hm;-
814;3338.83;spk2;spk2 spk1;enfin voyez c'est des petites choses que j'ai un oeil un peu plus;-
814;3338.83;spk1;spk2 spk1;ouais ouais ouais ouais ouais ouais ouais ouais;-
815;3342.152;spk2;-;mais sinon pour moi personnellement euh ch- je trouve ça super euh;-
816;3346.051;spk2;spk2 spk1;super agréable quoi;-
816;3346.051;spk1;spk2 spk1;ouais ouais;-
817;3347.618;spk2;-;mais y a plein de petites choses qui sont pas forcément pensées;-
818;3350.525;spk2;spk2 spk1;pour tout le monde quoi ouais ouais ouais;-
818;3350.525;spk1;spk2 spk1;pour tout le monde hm hm hm hm;-
819;3352.791;spk2;-;mais bon sinon euh le tram euh je trouve ça nous on a le tram pas très très loin là;-
820;3357.436;spk2;spk2 spk1;Lamballe;-
820;3357.436;spk1;spk2 spk1;oui j'ai vu j'ai les;-
821;3358.811;spk2;-;je trouve ça très pratique;-
822;3360.667;spk2;spk2 spk1;même si euh je l'utilise pas;-
822;3360.667;spk2;spk2 spk1;-;rire
822;3360.667;spk1;spk2 spk1;-;rire
822;3363.797;spk2;spk2 spk1;je l'utilise très peu;-
822;3363.797;spk1;spk2 spk1;-;rire
823;3364.985;spk2;-;parce que franchement pour aller d'ici à la Source il faut une heure;-
824;3368.187;spk1;-;oui;-
825;3368.528;spk2;-;moi en vingt minutes vingt-cinq minutes;-
826;3370.042;spk2;spk2 spk1;en voiture j'y suis donc euh;-
826;3370.042;spk1;spk2 spk1;c'est ça c'est ça c'est ça;-
827;3371.778;spk2;-;euh je l'utilise assez peu j'utilise beaucoup pour mon travail parce que j- j- j-;-
827;3376.85;spk2;-;comment dire je j'accompagne un petit peu les gens sur euh;-
827;3380.148;spk2;-;euh la réinsertion sociale;-
828;3382.917;spk2;spk2 spk1;parce que j'accompagne quand même beaucoup de gens qui ont eu des accidents euh;-
828;3382.917;spk1;spk2 spk1;ouais vous sortez avec eux en fait et d'accord;-
828;3387.273;spk2;spk2 spk1;qui se sont retrouvés en fauteuil roulant à un moment de la v- de leur vie;-
828;3387.273;spk1;spk2 spk1;hm oui;-
829;3390.138;spk2;-;donc qui avaient une vie avant euh;-
830;3392.186;spk2;spk2 spk1;normale debout et qui euh se retrouvent;-
830;3392.186;spk1;spk2 spk1;ouais hm hm hm;-
831;3394.295;spk2;-;en fauteuil qui ont passé plusieurs années;-
831;3396.686;spk2;-;à être chez eux sans sortir et;-
831;3398.595;spk2;-;plus ou moins en dépression donc moi j'essaye de les;-
831;3401.263;spk2;-;ramener sur l'extérieur et euh ils s'appuient un peu sur moi;-
831;3404.633;spk2;-;pour utiliser euh;-
832;3405.222;spk1;-;hm hm hm hm hm;-
833;3406.345;spk2;-;je les motive un peu à utiliser les transports en commun le tram est adapté hein euh;-
834;3411.903;spk2;spk2 spk1;le tram le bus aussi qui a un quai pour les personnes en fauteuil;-
834;3411.903;spk1;spk2 spk1;oui hm hm hm hm hm hm ouais;-
835;3416.6;spk2;-;mais euh non je trouve qu'au niveau euh;-
835;3419.67;spk2;-;euh;-
835;3419.67;-;spk2;-;pf
836;3425.768;spk1;-;puis va y avoir un autre tram;-
837;3427.189;spk1;spk1 spk2;une autre ligne hm hm ouais;-
837;3427.189;spk2;spk1 spk2;ouais moi je trouve que franchement euh;-
838;3429.427;spk2;-;la ville avance même l'&agglo avance euh positivement;-
839;3433.062;spk2;spk2 spk1;je trouve;-
839;3433.062;spk1;spk2 spk1;ouais hm hm hm;-
840;3434.124;spk2;-;après euh j- franchement l'aspect politique moi;-
841;3437.836;spk2;spk2 spk1;-;bb
841;3437.836;spk1;spk2 spk1;ouais hm hm hm hm;-
842;3441.182;spk2;-;euh je trouve que c'est euh c'est juste euh;-
842;3444.528;spk2;-;bien pensé parfois et euh;-
842;3446.432;spk2;-;pas forcément approfondi sur d'autres;-
843;3448.22;spk2;spk2 spk1;mais je vais pas voir si c'est la droite ou la gauche je rentre pas dans ces débats-là;-
843;3448.22;spk1;spk2 spk1;hm hm hm hm oui oui oui hm hm hm hm;-
844;3452.504;spk2;-;euh sinon tout ce qui est fêtes de Loire euh;-
845;3455.352;spk1;-;oui vous y par- vous y allez ou;-
846;3457.148;-;spk2;-;pf
847;3458.193;spk2;spk2 spk1;fois;-
847;3458.193;spk1;spk2 spk1;hm hm hm hm;-
848;3458.944;spk2;-;quand j'en ressors c'est beaucoup de monde;-
849;3460.532;spk1;-;hm;-
850;3460.975;spk2;-;c'est sympathique hein euh;-
850;3460.975;-;spk2;-;pf
850;3464.393;spk2;-;je m'y retrouve pas trop dans ces trucs j'ai l'impression qu'y a un peu un décalage euh;-
850;3468.965;spk2;-;franchement euh non mais;-
850;3468.965;-;spk2;-;bb
850;3472.272;spk2;-;quand y a eu la caravane de Loire là;-
851;3474.479;spk2;spk2 spk1;aussi et puis;-
851;3474.479;spk1;spk2 spk1;oui;-
852;3475.085;spk2;-;les spectacles un peu farfelus avec euh;-
853;3477.998;spk2;spk2 spk1;moi j'appelle ça farfelus mais;-
853;3477.998;spk1;spk2 spk1;-;rire
854;3479.469;spk2;-;mais y avait un peu des des spectacles de rue là;-
855;3483.481;spk1;-;avec la caravane ?;-
856;3484.616;spk1;spk1 spk2;ou euh;-
856;3484.616;spk2;spk1 spk2;oui oui;-
856;3485.425;spk1;spk1 spk2;ça ça c'est c- ça c'est l'été non c'est quand ça ? oui;-
856;3485.425;spk2;spk1 spk2;des spectacles un peu oui c'est l'été ça;-
856;3488.719;spk1;spk1 spk2;c'est è-;-
856;3488.719;spk2;spk1 spk2;c'est euh non c'est septembre;-
856;3490.479;spk1;spk1 spk2;oui qui se balade dans les différentes villes euh;-
856;3490.479;spk2;spk1 spk2;ouais ouais ouais voilà hm hm;-
857;3494.017;spk1;-;hm hm;-
858;3494.599;spk1;spk1 spk2;j'ai pas vu j'y étais pas d'accord d'accord hm hm;-
858;3494.599;spk2;spk1 spk2;voilà avec des un peu des troubadours des moi j'adhère pas trop à ce genre de choses ça me;-
859;3499.748;spk2;-;je sais pas;-
860;3501.363;spk2;spk2 spk1;je sais pas pourquoi;-
860;3501.363;spk1;spk2 spk1;les déguisements ? les euh;-
861;3502.664;spk1;-;ouais non;-
862;3503.459;spk2;-;ouais je sais pas je trouve que;-
862;3503.459;-;spk2;-;pf
863;3506.517;spk1;-;ouais;-
864;3506.906;spk2;-;franchement y a alors y a des fois y a;-
864;3509.675;spk2;-;puis alors plus on est un peu euh;-
865;3511.603;spk2;spk2 spk1;comment dire euh ?;-
865;3511.603;spk1;spk2 spk1;critique non ?;-
865;3513.146;spk2;spk2 spk1;ouais plus ils voient;-
865;3513.146;spk1;spk2 spk1;ouais;-
865;3514.019;spk2;spk2 spk1;que on n'adhère pas bah plus ils viennent nous titiller ils sont un peu dans la &provoc;-
865;3514.019;spk1;spk2 spk1;ouais;-
865;3514.019;spk1;spk2 spk1;-;rire
865;3517.55;spk2;spk2 spk1;oh je leur dis bah amusez-vous ça si ça peut vous faire rire mais non;-
865;3517.55;spk1;spk2 spk1;-;rire
866;3521.689;spk2;-;franchement euh c-;-
867;3523.304;spk2;spk2 spk1;-;pf
867;3523.304;spk1;spk2 spk1;ouais hm hm hm hm;-
867;3526.145;spk2;spk2 spk1;enfin même pas du tout d'ailleurs faut que;-
867;3526.145;spk1;spk2 spk1;ouais;-
868;3528.409;spk2;-;on soit en groupe on me dit bah allez;-
869;3530.529;spk1;-;oui voilà que ce soit une occasion de voir;-
870;3532.241;spk1;spk1 spk2;euh ouais;-
870;3532.241;spk2;spk1 spk2;mais sinon;-
871;3532.763;spk2;-;je suis toujours partante pour euh;-
872;3534.289;spk2;-;j'ai des des amis qui aiment bien faire du du kay- du canoë et du;-
873;3537.27;spk2;spk2 spk1;donc je fais du canoë;-
873;3537.27;spk1;spk2 spk1;ouais hm hm hm;-
874;3538.712;spk2;-;je fais aussi euh oh du bowling euh;-
875;3541.337;spk2;spk2 spk1;je fais aussi du euh;-
875;3541.337;spk1;spk2 spk1;ouais ouais ouais;-
876;3543.121;spk2;-;du laser euh du laser;-
876;3543.121;-;spk2;-;rire
877;3547.929;spk2;spk2 spk1;non vous savez peut-être pas;-
877;3547.929;spk1;spk2 spk1;non je sais pas;-
877;3547.929;spk1;spk2 spk1;-;rire
878;3550.774;spk2;spk2 spk1;c'est le truc des jeunes là qu'ils font;-
878;3550.774;spk1;spk2 spk1;-;rire
879;3552.562;spk2;-;alors ça c'est Marine qui m'a dit allez tu sais tu vas trop rigoler et tout;-
879;3556.221;spk2;-;je lui dis bah là tu sais Marine c'est pas trop mon truc elle me dit mais si tu vas et en fait c'est vrai que;-
880;3559.904;-;spk1;-;rire
881;3560.486;spk2;-;c'est bien c'est euh;-
882;3561.645;spk2;spk2 spk1;c'est un grand labyrinthe dans le noir ouais c'est des;-
882;3561.645;spk1;spk2 spk1;c'est se tirer dessus ouais;-
882;3564.895;spk2;spk2 spk1;du laser on se tire dessus avec le lazer et on accumule des points;-
882;3564.895;spk1;spk2 spk1;ouais ouais ouais hm;-
882;3568.073;spk2;spk2 spk1;enfin alors j'ai des a-;-
882;3568.073;spk1;spk2 spk1;d'accord d'accord;-
883;3569.387;spk2;-;alors moi j'ai des amis qui sont assez jeunes;-
884;3571.467;spk1;-;hm;-
885;3571.88;spk2;-;le plus jeune de mon ami a l'âge de mon fils;-
886;3574.299;spk2;spk2 spk1;donc euh;-
886;3574.299;spk1;spk2 spk1;d'accord;-
887;3575.154;-;spk2;-;tx
887;3576.337;spk2;-;et donc euh après j'en ai des qui ont trente ans et puis après j'en ai des plus vieux mais;-
887;3580.183;spk2;-;c'est vrai que moi au niveau c'est pas l'âge qui fait euh l'amitié c'est euh;-
887;3583.5;spk2;-;souvent des choses qui se passent comme ça et;-
888;3585.668;spk2;spk2 spk1;et puis donc euh;-
888;3585.668;spk1;spk2 spk1;oui oui oui;-
889;3586.947;spk2;-;et donc euh bah avec les jeunes souvent;-
890;3588.562;spk2;spk2 spk1;on se pose pas de question ils nous appellent et;-
890;3588.562;spk1;spk2 spk1;ouais avec les jeunes voilà;-
890;3588.562;spk1;spk2 spk1;-;rire
891;3590.679;spk2;-;bon allez ce soir on va tu viens;-
892;3592.457;spk2;spk2 spk1;moi je suis toujours partante je dis jamais non donc euh;-
892;3592.457;spk1;spk2 spk1;-;rire
893;3595.995;spk2;-;on a prévu de faire des &randos en vélo enfin voilà on voilà;-
894;3598.672;spk1;-;oui ça c'est agréable;-
895;3599.581;spk1;spk1 spk2;ici hein ouais;-
895;3599.581;spk2;spk1 spk2;ouais on se fait des;-
895;3600.928;spk1;spk1 spk2;ouais hm hm hm ouais;-
895;3600.928;spk2;spk1 spk2;des petits week-ends comme ça;-
895;3603.072;spk1;spk1 spk2;ouais ouais ouais;-
895;3603.072;spk2;spk1 spk2;enfin des journées des;-
895;3603.072;spk2;spk1 spk2;-;pf
896;3605.404;spk2;-;c'est et c'est euh;-
896;3607.397;spk2;-;pas des gens du coin;-
897;3608.317;spk1;-;voilà;-
897;3608.317;-;spk1;-;rire
898;3609.74;spk2;-;ouais non c'est euh;-
899;3611.62;spk2;spk2 spk1;c'est qu- c'est comme ça c'est c'est je sais pas alors;-
899;3611.62;spk1;spk2 spk1;c'est comme ça hein ouais hm hm hm;-
900;3614.165;spk2;-;c'est peut-être moi aussi hein qui euh;-
900;3616.942;spk2;-;qui va je sais pas euh plus vers les autres gens bah au départ on sait pas trop d'où on vient;-
901;3620.817;spk2;spk2 spk1;selon qu'on se rencontre et bah c'est euh je sais pas;-
901;3620.817;spk1;spk2 spk1;bah oui c'est ça c'est ça c'est le hasard qui fait euh;-
901;3623.947;spk2;spk2 spk1;franchement euh ça j'arrive pas à me l'expliquer hein;-
901;3623.947;spk1;spk2 spk1;ouais hm hm hm;-
902;3627.101;spk2;-;mais euh pour en parler avec les gens du coin enfin;-
902;3629.63;-;spk2;-;tx
902;3633.289;spk2;-;elle me dit que oui c'est vrai que i- ils fonctionnent beaucoup en famille en vase clos;-
903;3636.948;spk2;spk2 spk1;hein;-
903;3636.948;spk1;spk2 spk1;d'accord;-
903;3637.693;spk2;spk2 spk1;ouais ouais ouais;-
903;3637.693;spk1;spk2 spk1;hm hm;-
904;3638.724;spk2;-;que leur porte est peu ouverte euh aux amis en fait et euh;-
905;3642.265;spk2;spk2 spk1;au partage au c'est je trouve ça euh;-
905;3642.265;spk1;spk2 spk1;hm hm hm;-
906;3645.202;spk2;-;ouais je sais pas;-
907;3646.24;spk1;-;c'est très famille quoi ouais;-
908;3647.536;spk1;spk1 spk2;ouais;-
908;3647.536;spk2;spk1 spk2;ouais;-
909;3647.888;spk2;-;je trouve que ouais c'est c'est un peu en réseau fermé quoi;-
910;3651.052;spk2;-;alors euh peut-être que euh je connais pas la vie ici des des cités euh;-
911;3656.706;spk2;spk2 spk1;là y a des banlieues y a des;-
911;3656.706;spk1;spk2 spk1;oui;-
912;3658.394;spk2;-;je sais pas comment ils vivent là-bas hein peut-être que;-
913;3661.524;spk2;-;moi j'ai un peu;-
914;3662.521;spk1;-;c'est différent du centre;-
915;3664.125;spk1;spk1 spk2;ouais ouais;-
915;3664.125;spk2;spk1 spk2;peut-être hein moi j'ai vécu en;-
916;3666.245;spk2;-;en cité où on était un peu tous ensemble tout le monde euh vivait;-
916;3669.716;spk2;-;on avait besoin je me souviens de sel;-
917;3671.226;spk2;spk2 spk1;on allait chez la voisine on avait besoin de ceci;-
917;3671.226;spk1;spk2 spk1;ouais ouais ouais ouais;-
918;3674.505;spk2;-;donc euh moi j'ai je pense je gardais ça;-
919;3676.986;spk2;spk2 spk1;et qu'ici j'ai jamais retrouvé parce que ici c'est;-
919;3676.986;spk1;spk2 spk1;hm hm hm hm hm;-
920;3679.515;spk2;-;chacun dans sa maison;-
921;3680.865;spk2;spk2 spk1;on ferme les portes euh et puis alors;-
921;3680.865;spk1;spk2 spk1;hm hm hm hm hm;-
922;3682.74;spk2;-;on se connaît pas et on se regarde euh;-
922;3684.82;spk2;-;voilà;-
922;3685.59;spk2;-;enfin ici depuis qu'on est là depuis huit mois;-
922;3688.12;spk2;-;euh les gens euh;-
922;3689.53;-;spk2;-;tx
922;3693.477;spk2;-;je pense que en en nous elle a besoin aussi euh d'aide donc;-
923;3696.823;spk2;spk2 spk1;voilà elle a fait appel à nous;-
923;3696.823;spk1;spk2 spk1;ouais ouais ouais ouais ouais;-
923;3698.991;spk2;spk2 spk1;mais sinon les autres euh non non;-
923;3698.991;spk1;spk2 spk1;les voisins non sans plus quoi;-
924;3702.602;spk1;-;chacun chez soi;-
925;3703.311;spk2;-;moi je m'étais dit euh on va faire euh s- au printemps on va faire euh;-
925;3706.044;-;spk2;-;tx
925;3710.448;spk2;-;puis qu'on a envie de rassembler et;-
925;3712.179;spk2;-;je m'étais dit on va peut-être pouvoir pour les voisins puis je me dis vu comment ça je me dis boh non;-
926;3716.895;spk1;-;ouais;-
927;3717.361;spk1;spk1 spk2;hm hm hm;-
927;3717.361;spk2;spk1 spk2;bah non parce que;-
927;3719.237;spk1;spk1 spk2;parce que là en plus vous avez la même cour avec euh ouais;-
927;3719.237;spk2;spk1 spk2;y a pas de portes ouvertes oui;-
928;3722.968;spk2;-;c'est un monsieur qui est tout seul;-
929;3724.812;spk1;-;hm hm;-
930;3725.79;spk2;-;qui travaille à Paris euh qu'on;-
931;3726.976;spk2;spk2 spk1;voit jamais;-
931;3726.976;spk1;spk2 spk1;oui;-
932;3727.55;spk1;-;qui est jamais là;-
933;3728.295;spk2;-;non bah jamais jamais bon à part le week-end mais euh;-
933;3731.257;spk2;-;moi j'ai tenté hein de;-
934;3732.68;spk2;spk2 spk1;bon;-
934;3732.68;spk1;spk2 spk1;ouais;-
935;3733.01;spk2;-;de de discuter mais euh;-
935;3734.752;spk2;-;je pense que c'est la timidité et puis je sais pas;-
936;3737.545;spk2;spk2 spk1;au point où on dit rien;-
936;3737.545;spk1;spk2 spk1;ouais hm hm hm;-
937;3738.656;spk2;-;bah après euh;-
937;3740.632;-;spk2;-;tx
938;3741.983;spk1;-;ouais hm;-
939;3742.853;spk2;-;donc voilà;-
940;3743.601;spk2;spk2 spk1;après euh;-
940;3743.601;spk1;spk2 spk1;d'accord hm;-
940;3744.973;spk2;spk2 spk1;si j'ai répondu à tout euh;-
940;3744.973;spk1;spk2 spk1;si c'est c'est parfait c'est parfait;-
940;3748.367;spk2;spk2 spk1;si j'ai trop parlé euh;-
940;3748.367;spk2;spk2 spk1;-;rire
940;3748.367;spk1;spk2 spk1;euh c'était parfait;-
940;3748.367;spk1;spk2 spk1;-;rire
